"main_id","ra","dec","rvz_redshift","radial_velocity","rv_norm","ang_dist"
"[DMD2023] SMACS-44085",110.861333333333,-73.4362611111111,9.26,2776078.16108,0.563235673777015,1.33066018533203
"[DMD2023] SMACS-43866",110.856666666667,-73.4367861111111,9.47,2839034.57726,0.76800877974302,1.33066033250983
"[ACF2023] 2462",110.84475,-73.4350722222222,7.665,2297909.19057,-0.99206482153621,1.33071017676758
"[ACF2023] 1696",110.834,-73.4345333333333,7.663,2297309.605654,-0.99401504159303,1.33073881985809
"BoRG 2203+1851 1061",330.6930404,18.8581986,7.7,2308401.9266,-0.957935970541877,1.36691932073919
"[MDB2013] BoRG 118",330.70987,18.83917,8.3,2488277.4014,-0.37286995349615,1.3669457704975
"[CCG2019] Bootes1.10",218.5883,35.4925,11.14,3339687.98212,2.39644252718696,1.37301868901502
"[CCG2019] Bootes1.11",218.65387,35.55692,10.54,3159812.50732,1.81137651014123,1.37324731179377
"[CCG2019] Bootes1.07",218.59377,35.55583,8.09,2425320.98522,-0.577643059462155,1.37379677264165
"[CCG2019] Bootes1.09",218.61564,35.57694,10.18,3051887.22244,1.4603368999138,1.37386815151855
"sBoRG 0314-6712   553",48.4497,-67.2097,7.89,2365362.49362,-0.772665065144064,1.3898114496581
"[CCG2019] NGP3.02",202.96153,23.74802,9.96,2985932.88168,1.2458126936637,1.40762065559185
"[CCG2019] NGP3.01",202.91419,23.69914,11.48,3441617.41784,2.72797993684621,1.40770086010276
"GRB 090429B",210.667083333333,32.1707222222222,9.4,2818049.1052,0.699751077754351,1.41168764802881
"sBoRG 1313+1804  2210",198.1954,18.0693,7.58,2272426.83164,-1.07494917395102,1.41206477519318
"[MAC2016] A2744pf   163",3.453257,-30.398916,7.7669,2328458.0420402,-0.892701109641278,1.41721564594666
"[MAC2016] A2744pf 20363",3.452906,-30.397346,7.42505,2225973.9902729,-1.22604247285308,1.41722410580694
"[MAC2016] A2744pf   438",3.450825,-30.394012,7.4319,2228027.5686102,-1.21936296915848,1.41722441029931
"[MAC2016] A2744pf 21245",3.452006,-30.386202,8.07649,2421270.78911242,-0.590816795945967,1.41730519755564
"sBoRG 1206-0852   423",181.5962,-8.8791,9.89,2964947.40962,1.17755499167503,1.41734268091141
"[MAC2016] A2744pf  1157",3.453271,-30.380205,7.505,2249942.39729,-1.14808242608174,1.41737197021525
"[MAC2016] A2744pf 21365",3.457767,-30.384773,7.7755,2331036.257179,-0.884315163396956,1.41739330265162
"[MAC2016] A2744pf 22050",3.453729,-30.375645,7.6203,2284508.4676974,-1.03565223980612,1.41741608121521
"[MAC2016] A2744pf 20168",3.470832,-30.400188,7.497,2247544.057626,-1.15588330630902,1.41743739529718
"[MAC2016] A2744pf   555",3.466829,-30.39171,7.927,2376454.814566,-0.73658599409291,1.41745523081404
"[IKO2018] HFF1P-5363-4016",3.473469,-30.40046,8.3,2488277.4014,-0.37286995349615,1.41746998792569
"[MAC2016] A2744pf 21729",3.462199,-30.379557,7.3499,2203444.5870542,-1.29932199148806,1.41749544109156
"[MAC2016] A2744pf 20996",3.468592,-30.388985,8.34165,2500763.7572757,-0.332256620812893,1.41750128547211
"[MAC2016] A2744pf   990",3.466335,-30.383411,9.9465,2981885.683497,1.23264870828017,1.4175179658944
"[MAC2016] A2744pf 20784",3.471871,-30.391945,7.33995,2200461.6520971,-1.30902433627073,1.41751993383962
"[MAC2016] A2744pf   548",3.47316,-30.391792,9.425,2825543.91665,0.72412882846459,1.41753825363458
"[MAC2016] A2744pf   114",3.479112,-30.399954,7.33505,2198992.6690529,-1.31380237540994,1.41754881459268
"[IKO2015] HFF1P-Y2",3.459247,-30.367357,7.4642,2237710.8650036,-1.18786691524085,1.41755822660902
"[MAC2016] A2744pf 21232",3.471554,-30.386318,7.84005,2350387.8603429,-0.82137181106312,1.41756271089317
"[MAC2016] A2744pf 23305",3.46874,-30.381145,7.347,2202575.188926,-1.30214981057045,1.4175686810508
"[MAC2016] A2744pf 21270",3.472107,-30.385887,8.64855,2592770.0626359,-0.0329953530940021,1.41757362046448
"[MAC2016] A2744pf  1468",3.465451,-30.37475,7.4895,2245295.614191,-1.16319663152209,1.41757856664966
"[MAC2016] A2744pf 21710",3.468821,-30.379852,7.68325,2303380.4029285,-0.974269063517737,1.41758054472689
"[MAC2016] A2744pf  2238",3.458497,-30.363226,9.893,2965846.786994,1.18048032176026,1.41758278610505
"[MAC2016] A2744pf  2256",3.458502,-30.362791,9.815,2942462.97527,1.10442173954431,1.41758648290158
"[MAC2016] A2744pf  2246",3.458799,-30.363085,9.84,2949957.78672,1.12879949025455,1.41758795714032
"[MAC2016] A2744pf 23254",3.457238,-30.360582,7.42735,2226663.5129263,-1.22379971978774,1.41758820225011
"[MAC2016] A2744pf  2273",3.458307,-30.361893,9.893,2965846.786994,1.18048032176026,1.4175913988904
"[MAC2016] A2744pf  1825",3.463422,-30.369596,8.476,2541040.874008,-0.20125058849607,1.41759475333422
"[MAC2016] A2744pf  1414",3.467313,-30.375648,9.9465,2981885.683497,1.23264870828017,1.41759569419694
"[MAC2016] A2744pf 21317",3.473879,-30.385431,8.025,2405834.47545,-0.641025211308775,1.41760085683233
"[IKO2015] HFF1P-YJ2",3.47354166666667,-30.384025,8.9,2668152.8762,0.212196063549578,1.41760813287124
"[MAC2016] A2744pf  2279",3.459567,-30.361393,9.92585,2975694.9692393,1.21251268619351,1.41761223685553
"[MAC2016] A2744pf  2280",3.459566,-30.361265,9.576,2870812.577808,0.871370442754432,1.41761329198779
"[MAC2016] A2744pf 21981",3.469695,-30.376398,7.41,2221462.11378,-1.24071787878065,1.41762093286051
"[MAC2016] A2744pf 23258",3.487944,-30.403429,8.77,2629179.85666,0.0854317598563359,1.41763656352951
"[MAC2016] A2744pf   196",3.484673,-30.398224,9.84,2949957.78672,1.12879949025455,1.41763677427293
"[MAC2016] A2744pf  2193",3.463279,-30.36425,9.893,2965846.786994,1.18048032176026,1.41763748409884
"[MAC2016] A2744pf   583",3.480838,-30.390898,7.839,2350073.078262,-0.82239567659295,1.41764723071824
"[MAC2016] A2744pf 23270",3.489361,-30.402472,8.72005,2614205.2233829,0.0367250139372805,1.41766328497454
"[MAC2016] A2744pf    31",3.489072,-30.401979,8.75,2623184.0075,0.0659295592881458,1.41766358038575
"[MAC2016] A2744pf 20046",3.489486,-30.402502,8.018,2403735.928244,-0.64785098150764,1.4176646869488
"[MAC2016] A2744pf 20049",3.48961,-30.402445,7.59625,2277298.4590825,-1.05910363598937,1.41766680203088
"[MAC2016] A2744pf 20062",3.489542,-30.402336,8.11,2431316.83438,-0.558140858893963,1.41766681310607
"[MAC2016] A2744pf 23271",3.489766,-30.402458,8.38435,2513564.8952323,-0.290619422599805,1.41766875573217
"[MAC2016] A2744pf 20058",3.48976,-30.402353,8.15505,2444822.4846129,-0.514212152114113,1.41766955302165
"[MAC2016] A2744pf    27",3.490162,-30.402134,7.6718,2299947.7792844,-0.985434073343026,1.41767669559853
"[MAC2016] A2744pf  2240",3.465746,-30.363163,9.893,2965846.786994,1.18048032176026,1.41767918446397
"[MAC2016] A2744pf 23281",3.490125,-30.401133,8.67445,2600534.6872981,-0.00774000335819491,1.41768456352826
"[MAC2016] A2744pf 23226",3.465775,-30.361956,8.4023,2518946.1698534,-0.273116197589853,1.41768964311719
"[MAC2016] A2744pf 20242",3.489362,-30.399139,8.365,2507763.91117,-0.30948780164953,1.41769112421329
"[IKO2015] HFF1P-YJ1",3.488875,-30.3961777777778,9.3,2788069.8594,0.602240074913396,1.41770940848492
"[IKO2015] HFF1P-YJ3",3.47443,-30.368748,8.8003,2638263.5681374,0.114977593717146,1.41774740757996
"[MAC2016] A2744pf 21843",3.481554,-30.378038,7.56205,2267045.5570189,-1.09245239896097,1.4177640564128
"[MAC2016] A2744pf 23332",3.473399,-30.362427,7.97,2389345.89026,-0.6946562628713,1.41778654121126
"[IKO2015] HFF1P-i1",3.474804,-30.362579,7.5884,2274945.0882872,-1.06675824971238,1.41780385345583
"[IKO2015] HFF1P-Y1",3.474901,-30.362547,7.84525,2351946.7811245,-0.81630123891539,1.41780540342545
"[MAC2016] A2744pf 21200",3.490386,-30.386711,9.934,2978138.277772,1.22045983292505,1.41780842327662
"[MAC2016] A2744pf  1173",3.487639,-30.380175,7.41695,2223545.6713631,-1.2339408640832,1.41782667373899
"[ACW2023] 73667",3.451412,-30.321807,10.68,3201783.45144,1.94789191411857,1.41783477385393
"[MAC2016] A2744pf   829",3.492744,-30.386663,8.035,2408832.40003,-0.631274111024678,1.41783999965063
"[MAC2016] A2744pf  2067",3.480027,-30.366417,9.92155,2974405.8616699,1.20831971307135,1.41784088391251
"[MAC2016] A2744pf   842",3.492783,-30.386372,7.895,2366861.45591,-0.767789515002017,1.41784294499801
"[ACW2023] 81198",3.451367,-30.320717,10.5,3147820.809,1.77237210900485,1.41784327671983
"[MAC2016] A2744pf 21340",3.492628,-30.38582,8.616,2583011.818128,-0.0647351845187343,1.41784550467238
"[MAC2016] A2744pf 21259",3.492906,-30.386034,7.745,2321892.58721,-0.914056019263447,1.4178473933632
"[MAC2016] A2744pf 21302",3.492847,-30.385565,8.87505,2660673.0543729,0.187867068340759,1.41785052927267
"[MAC2016] A2744pf 21298",3.493117,-30.385654,9.16405,2747313.0747349,0.469673866551118,1.41785335589512
"[ACW2023] 83338",3.454706,-30.316898,9.55,2863017.9739,0.846017582015783,1.41791933465895
"[MAC2016] A2744pf 23325",3.485182,-30.363718,8.003,2399239.041374,-0.662477631933785,1.41793158929028
"[MAC2016] A2744pf 22842",3.488941,-30.367008,7.40965,2221357.1864197,-1.24105916729059,1.41795382786457
"[ACW2023] 52008",3.478739,-30.345535,10.37,3108847.78946,1.64560780531161,1.41799819503319
"[MBP2022] 1708",3.4905553,-30.3603869,7.83,2347374.94614,-0.831171666848637,1.41803046179257
"[MBP2022] 2236",3.489857,-30.3544532,7.99,2395341.73942,-0.675154062303108,1.41807077519809
"[MBP2022] 4397",3.4746591,-30.3226226,8.06,2416327.21148,-0.60689636031444,1.41813553354819
"[MBP2022] 2574",3.4954699,-30.3507722,7.38,2212468.34004,-1.26997117963293,1.41817574597611
"[MBP2022] 6263",3.4696869,-30.3090295,8.21,2461296.08018,-0.460629856053008,1.41818324618657
"[DMD2023] GLASS-6415",3.50116666666667,-30.3571861111111,10.19,3054885.14702,1.47008800019789,1.41819751888885
"[HOO2023] GL-z9-5",3.51291666666667,-30.3739722222222,8.69,2605196.46002,0.00742295758357247,1.41821268956094
"[ACW2023] 26928",3.51191666666667,-30.3718388888889,10.45,3132831.1861,1.72361660758437,1.41821728629031
"[HOO2023] GL-z9-8",3.50345833333333,-30.3582777777778,9.08,2722115.51864,0.387715868663296,1.41821870665522
"[HOO2023] GL-z9-11",3.510375,-30.3669166666667,9.89,2964947.40962,1.17755499167503,1.41823801426673
"[HOO2023] GL-z9-7",3.5105,-30.3658333333333,10.32,3093858.16656,1.59685230389113,1.41824871549746
"[MBP2022] 4863",3.4866961,-30.3272162,8.07,2419325.13606,-0.597145260030345,1.41825641412766
"[CFT2022] GHZ6",3.47905416666667,-30.314925,9.05,2713121.7449,0.358462567811011,1.41825795645992
"[MBP2022] 4542",3.4879853,-30.3254241,8.97,2689138.34826,0.280453765538246,1.41828843440598
"[DVT2023] 1423",3.51370833333333,-30.3629722222222,7.5,2248443.435,-1.15295797622379,1.4183150361756
"[MBP2022] 1470",3.5137326,-30.3628201,7.65,2293412.3037,-1.00669147196235,1.41831662770922
"[ACW2023] 31763",3.519867,-30.366428,11.31,3390652.69998,2.56221123201658,1.41836760177915
"[CFT2022] GHZ4",3.51374166666667,-30.3515527777778,9.93,2976939.10794,1.21655939281141,1.41841086468298
"[HOO2023] GL-z9-9",3.51545833333333,-30.351,9.27,2779076.08566,0.57298677406111,1.41843818365754
"[HOO2023] GL-z9-12",3.52854166666667,-30.3672222222222,9.07,2719117.59406,0.377964768379201,1.4184756610369
"[MBP2022] 5001",3.4997064,-30.3177257,8.1,2428318.9098,-0.56789195917806,1.41850778749495
"[CFT2022] GHZ3",3.5289375,-30.3638111111111,9.33,2797063.63314,0.631493375765683,1.41850939298485
"[HOO2023] GL-z9-3",3.500375,-30.3185833333333,8.93,2677146.64994,0.241449364401864,1.4185094685754
"[HOO2023] GL-z9-13",3.489375,-30.3,8.74,2620186.08292,0.0561784590040508,1.41851915590293
"[CFT2022] GHZ5",3.4944375,-30.3076194444444,9.2,2758090.6136,0.504729072072441,1.41852249671953
"[HOO2023] GL-z9-6",3.51820833333333,-30.3443333333333,8.97,2689138.34826,0.280453765538246,1.41853024286493
"[MAC2016] A2744cl  20149",3.564706,-30.414406,9.55,2863017.9739,0.846017582015783,1.41855941146902
"[MBP2022] 3120",3.5202581,-30.3439199,7.45,2233453.8121,-1.20171347764426,1.41856080432576
"[MAC2016] A2744cl  20166",3.564963,-30.414541,9.649,2892697.427242,0.942553474828327,1.41856167921956
"[MAC2016] A2744cl    270",3.564048,-30.411913,7.6818,2302945.7038644,-0.975682973058931,1.41857155083208
"[MAC2016] A2744cl    150",3.566411,-30.414623,9.2165,2763037.189157,0.520818387541199,1.41858012748225
"[MAC2016] A2744cl    171",3.565799,-30.413614,9.7425,2920728.022065,1.03372626248462,1.41858047309086
"[MAC2016] A2744cl    298",3.565199,-30.411533,9.893,2965846.786994,1.18048032176026,1.41858993606845
"[MAC2016] A2744cl    480",3.565658,-30.408735,7.8101,2341409.0762258,-0.850576356413986,1.41861938519069
"[MBP2022] 6116",3.504591,-30.3079217,8.24,2470289.85392,-0.431376555200722,1.41865430361732
"UNCOVER DR2 31955",3.54416659233,-30.37031620076,9.74,2919978.54092,1.0312884874136,1.41865638428402
"[MAC2016] A2744cl    539",3.567937,-30.407566,9.9875,2994177.174275,1.27262821944496,1.41865927095374
"[MAC2016] A2744cl    852",3.566094,-30.403889,8.3445,2501618.165781,-0.329477557231925,1.41866564726169
"[HBH2019] A2744-061",3.572515,-30.413267,8.17,2449304.38186,-0.49963425718939,1.41867211653539
"[LFL2017] A2744 z7  13225",3.570969,-30.410618,7.48,2242447.58584,-1.17246017679198,1.4186738283907
"[MAC2016] A2744cl   1090",3.566395,-30.400923,8.39,2515258.72262,-0.28511005093929,1.41869441392276
"[MAC2016] A2744cl    990",3.567305,-30.402061,9.893,2965846.786994,1.18048032176026,1.41869692865017
"[HOO2023] GL-z9-10",3.51445833333333,-30.3169166666667,8.73,2617188.15834,0.0464273587199557,1.41870969250399
"[MAC2016] A2744cl  20090",3.577519,-30.415365,7.497,2247544.057626,-1.15588330630902,1.41872070013946
"[MAC2016] A2744cl   1262",3.567131,-30.397905,7.3601,2206502.4701258,-1.28937586919828,1.41872936454046
"[MAC2016] A2744cl  21718",3.567474,-30.397305,7.8406,2350552.7461948,-0.820835500547495,1.41873891231405
"[MAC2016] A2744cl   1306",3.567644,-30.397266,7.6521,2294041.8678618,-1.00464374090269,1.41874148494977
"[MAC2016] A2744cl  21748",3.567591,-30.396755,7.7351,2318924.6418758,-0.923709608544703,1.41874505547343
"[MAC2016] A2744cl  21832",3.567714,-30.39596,7.497,2247544.057626,-1.15588330630902,1.41875332568403
"[MAC2016] A2744cl     97",3.580095,-30.415371,7.353,2204373.943674,-1.29629915039999,1.41875468655779
"UNCOVER DR2 37126",3.54652917689,-30.36144547703,10.25,3072872.6945,1.52859460190246,1.41876174767252
"[MAC2016] A2744cl  21962",3.567878,-30.394791,9.9415,2980386.721207,1.22777315813812,1.41876526373979
"[MAC2016] A2744cl  22085",3.568149,-30.393988,7.7094,2311219.9757052,-0.948769936274827,1.41877555690619
"[MAC2016] A2744cl    548",3.576798,-30.407442,8.5605,2566373.336709,-0.118853791095464,1.41877739879549
"[MAC2016] A2744cl  22202",3.568115,-30.393492,7.497,2247544.057626,-1.15588330630902,1.4187792532349
"[MAC2016] A2744cl     63",3.582217,-30.415646,8.463,2537143.572054,-0.213927018865394,1.41878042541498
"[MAC2016] A2744cl  23508",3.568575,-30.393879,8.8505,2653313.149529,0.163928117143305,1.41878209800198
"[MAC2016] A2744cl  22174",3.56836,-30.393526,8.018,2403735.928244,-0.64785098150764,1.41878220700703
"[MAC2016] A2744cl  22133",3.568264,-30.393133,8.2794,2482101.6767652,-0.392957220081385,1.41878422305085
"[MAC2016] A2744cl  22164",3.568227,-30.392826,7.38,2212468.34004,-1.26997117963293,1.41878630003733
"[MAC2016] A2744cl  22267",3.568348,-30.39179,7.8893,2365152.6388994,-0.77334764216395,1.41879655839309
"[MAC2016] A2744cl  22303",3.568399,-30.391464,7.4501,2233483.7913458,-1.20161596664142,1.41879995724016
"[MAC2016] A2744cl  23510",3.568508,-30.390806,8.2405,2470439.750149,-0.430889000186517,1.4188068976224
"[MAC2016] A2744cl  22526",3.568936,-30.388418,8.7915,2635625.394507,0.106396625467142,1.41883251426007
"[MAC2016] A2744cl  22538",3.569024,-30.388229,8.715,2612691.27147,0.0318007082938124,1.41883525708914
"[ACW2023] 3160",3.591436,-30.421663,10.74,3219770.99892,2.00639851582314,1.41885192859944
"[ARK2014] 410",3.585801,-30.41175,7.5,2248443.435,-1.15295797622379,1.41886034846209
"UNCOVER DR2 23089",3.56811437496,-30.38305247541,9.568,2868414.238144,0.863569562527153,1.41886650283429
"[LFL2017] A2744 z6   2363",3.579668,-30.398678,7.7505,2323541.445729,-0.908692914107196,1.41888858322206
"[CFT2023] UHZ1",3.567067,-30.377869,10.071,3019209.844518,1.35404990681716,1.41889598569726
"[MAC2016] A2744cl    657",3.585018,-30.406218,9.3288,2796703.8821904,0.630323243731591,1.41889624836591
"[MAC2016] A2744cl  21050",3.584813,-30.404467,8.4268,2526291.0850744,-0.249226001893819,1.41890817752671
"[MAC2016] A2744cl  20923",3.585865,-30.405739,7.9126,2372137.8031708,-0.750627578502008,1.41891144472478
"[MAC2016] A2744cl   1100",3.583623,-30.400833,9.9465,2981885.683497,1.23264870828017,1.41892283220102
"[LFL2017] A2744 z8  20572",3.573254,-30.384312,8.16,2446306.45728,-0.509385357473486,1.41892390585523
"[MAC2016] A2744cl   1104",3.583734,-30.400612,9.9875,2994177.174275,1.27262821944496,1.41892614651898
"[MAC2016] A2744cl  22645",3.575565,-30.386806,8.0916,2425800.6531528,-0.5760828834167,1.41893360173187
"[LFL2017] A2744 z8 113946",3.585037,-30.400955,7.47,2239449.66126,-1.18221127707607,1.41894049740196
"[ARK2015] 1060",3.592162,-30.409916,7.657,2295510.850906,-0.999865701763487,1.41895972824881
"[ZSM2014] ZD7A1",3.59241,-30.409897,7.4361,2229286.6969338,-1.21526750703916,1.41896316388508
"[MAC2016] A2744cl  22870",3.576688,-30.383936,7.472,2240049.246176,-1.18026105701925,1.41897243570258
"[MAC2016] A2744cl   1332",3.58505,-30.396873,9.9875,2994177.174275,1.27262821944496,1.41897479485338
"UNCOVER DR2 19780",3.581044,-30.389561,7.7,2308401.9266,-0.957935970541877,1.41898298253885
"[LFL2017] A2744 z8 113489",3.587597,-30.399065,7.78,2332385.32324,-0.879927168269114,1.41899012682659
"[LFL2017] A2744 z7  82209",3.587596,-30.399008,7.6,2278422.6808,-1.05544697338283,1.41899059015116
"[MAC2016] A2744cl    804",3.591399,-30.404745,9.9875,2994177.174275,1.27262821944496,1.41899287889245
"[ZZB2014] JD2",3.597037,-30.412132,10.5,3147820.809,1.77237210900485,1.41900561223745
"[MAC2016] A2744cl   1224",3.589956,-30.398932,9.893,2965846.786994,1.18048032176026,1.41902241139169
"[MAC2016] A2744cl  20645",3.596554,-30.408649,7.5751,2270957.8485958,-1.07972721309023,1.41902835199349
"UNCOVER DR2 14088",3.59251,-30.40149,9.88,2961949.48504,1.16780389139093,1.41903477336851
"[MAC2016] A2744cl  21453",3.591775,-30.400116,7.522,2255038.869076,-1.13150555559878,1.41903654887505
"[ZSM2014] YD3",3.603858,-30.415842,8.8,2638173.6304,0.114685060708624,1.41906471019697
"[MAC2016] A2744cl  22347",3.588001,-30.390648,8.8047,2639582.6549526,0.119268077842149,1.41906583602456
"[ACW2023] 10619",3.594996,-30.400738,9.69,2904988.91802,0.982532985993119,1.4190739103615
"[ZZB2014] JD1",3.5950014,-30.4007411,9.793,2935867.541194,1.0829693189193,1.41907395579637
"[KIS2018] A2744 46.1",3.59502,-30.40075,9.83,2946959.86214,1.11904838997046,1.41907412715851
"[MAC2016] A2744cl     51",3.605434,-30.415836,9.9465,2981885.683497,1.23264870828017,1.41908558162547
"[MAC2016] A2744cl  23509",3.590716,-30.39171,7.5228,2255278.7030424,-1.13072546757605,1.41909283618176
"[ARK2015] 2223",3.5991119,-30.404088,7.4404,2230575.8045032,-1.21107453391699,1.41910028522957
"[MAC2016] A2744cl  20306",3.60587,-30.412498,7.5259,2256208.0596622,-1.12770262648798,1.41911925399922
"[MAC2016] A2744cl  20380",3.606214,-30.411766,7.657,2295510.850906,-0.999865701763487,1.41912991988376
"[MAC2016] A2744cl  20304",3.607029,-30.412548,9.3981,2817479.4995298,0.697898368700373,1.41913414831386
"[MAC2016] A2744cl  23418",3.584655,-30.377018,7.8003,2338471.1101374,-0.8601324346924,1.41913557111444
"[ARK2015] 1.3",3.60094,-30.400824,7.7901,2335413.2270658,-0.870078556982177,1.41915173299467
"[STB2016] GLASS A2744 01069",3.601044487,-30.400590602,7.45,2233453.8121,-1.20171347764426,1.41915506527003
"[CFT2023] DHZ1",3.617193,-30.4255352,9.3127,2791877.2236166,0.614623972274196,1.41915981578392
"[ZSM2014] YD11",3.600947,-30.399149,8,2398339.664,-0.665402962019013,1.41916583163694
"[ARK2015] 5202",3.5960933,-30.385831,7.8869,2364433.1370002,-0.775687906232133,1.41921305536757
"[ARK2015] 5918",3.5951375,-30.381131,7.71,2311399.85118,-0.948184870257782,1.41923972436089
"[MAC2016] A2744cl  21538",3.608301,-30.399014,7.4453,2232044.7875474,-1.20629649477779,1.41926413222285
"[MAC2016] A2744cl   1232",3.608138,-30.398689,9.893,2965846.786994,1.18048032176026,1.41926469636363
"[ARK2015] 6662",3.5981042,-30.382389,7.53,2257437.20874,-1.1237046753715,1.41926841267084
"[MAC2016] A2744cl   2458",3.601354,-30.379211,7.8831,2363293.9256598,-0.779393324340089,1.4193379374227
"[ARK2015] 4877",3.6033808,-30.382255,7.8772,2361525.1501576,-0.785146473507706,1.41933926691545
"[ZSM2014] ZD1",3.603582,-30.382442,7.4,2218464.1892,-1.25046897906474,1.41934036202603
"[MAC2016] A2744cl   2399",3.602618,-30.380297,7.522,2255038.869076,-1.13150555559878,1.419345560372
"[ARK2015] 4886",3.603864,-30.382265,7.8758,2361105.4407164,-0.786511627547479,1.41934556901266
"[IKO2015] HFF1C-Y8",3.604005,-30.382309,7.9693,2389136.0355394,-0.695338839891187,1.4193470644279
"[MAC2016] A2744cl   2459",3.602238,-30.379389,7.492,2246045.095336,-1.16075885645106,1.41934813175252
"[ZSM2014] YD1",3.603856,-30.381905,8.4964,2547156.6401512,-0.181358343916515,1.41934847392042
"UNCOVER DR2 38095",3.590115,-30.359743,10.255,3074371.65679,1.53347015204451,1.41935218491992
"[MAC2016] A2744cl  22853",3.606505,-30.384109,7.4302,2227517.9214316,-1.22102065620677,1.41936504926504
"[ARK2015] 6593",3.605057,-30.381462,7.664,2297609.398112,-0.99303993156462,1.41936805053919
"[ARK2014] 2070",3.6045192,-30.380465,7.88,2362364.56904,-0.782416165428159,1.41936928112717
"[MRT2023] A2744-z7p9OD",3.605,-30.381,7.88,2362364.56904,-0.782416165428159,1.4193711609758
"[MAC2016] A2744cl   2489",3.60378,-30.37878,9.52,2854024.20016,0.816764281163495,1.41937360366228
"[ZSM2014] ZD4",3.605263,-30.380606,7.927,2376454.814566,-0.73658599409291,1.41937793171989
"[MAC2016] A2744cl  22753",3.609226,-30.385698,7.701,2308701.719058,-0.956960860513469,1.41938771793563
"[ARK2015] 6525",3.6064597,-30.380995,7.8816,2362844.2369728,-0.780855989382703,1.41939049349114
"[ARK2015] 6498",3.606575,-30.380928,7.8843,2363653.6766094,-0.778223192305998,1.41939257757223
"[LFL2017] A2744 z7    545",3.608357,-30.382893,7.59,2275424.75622,-1.06519807366693,1.41939969338755
"[MAC2016] A2744cl  22824",3.610388,-30.384922,7.5668,2268469.5711944,-1.08782062632603,1.41940956355735
"[MAC2016] A2744cl   2426",3.608373,-30.379606,7.5736,2270508.1599088,-1.08118987813284,1.41942739542455
"[ACW2023] 1870",3.64801,-30.426616,9.32,2794065.70856,0.621742275481587,1.41955782727781
"[ACW2023] 3148",3.646481,-30.421615,9.4,2818049.1052,0.699751077754351,1.41957947296338
"UNCOVER DR2 11701",3.63696143728,-30.4063615492,8.511,2551533.610038,-0.167121737501736,1.41958133680896
"[ACW2023] 46026",3.60569,-30.352664,10.86,3255746.09388,2.12341171923229,1.41961727147781
"UNCOVER DR1 13556",3.640408,-30.386438,8.5,2548235.893,-0.177847947814241,1.41979356223678
"[ACW2023] 22360",3.637111,-30.37678,10.73,3216773.07434,1.99664741553905,1.41983080558942
"[ACW2023] 17987",3.641572,-30.382825,9.41,2821047.02978,0.709502178038447,1.41983917290288
"sBoRG 1420+3743  1025",215.0595,37.7356,8.76,2626181.93208,0.0756806595722409,1.43526787525193
"sBoRG 1420+3743  1078",215.0515,37.7338,8.11,2431316.83438,-0.558140858893963,1.43532124899314
"[CCG2019] NGP8.04",202.33564,28.19761,10.49,3144822.88442,1.76262100872076,1.46282346501625
"sBoRG 0037-3337   563",9.3,-33.6243,8.76,2626181.93208,0.0756806595722409,1.46443779966865
"sBoRG 0037-3337   669",9.2972,-33.6185,7.58,2272426.83164,-1.07494917395102,1.46445500885908
"[TBS2012] 187.4776+07.8286",187.4776,7.8286,8,2398339.664,-0.665402962019013,1.47046086740471
"[CCG2019] NGP5.07",205.20811,32.60363,7.49,2245445.51042,-1.16270907650788,1.47712185132348
"[CCG2019] NGP5.05",205.19624,32.6103,9.86,2955953.63588,1.14830169082274,1.47733050189416
"[IZL2015] 1859",4.043114,-24.057899,9.354,2804258.652132,0.654896016447511,1.47896244115855
"[CCG2019] NGP7.12",204.30403,32.11897,10.3,3087862.3174,1.57735010332294,1.48205720662452
"[CCG2019] NGP7.07",204.23058,32.08896,11.85,3552540.6273,3.08877064735774,1.48257001951285
"[BWC2021] J004539.65-342802.3",11.4152083333333,-34.4673055555556,7.45,2233453.8121,-1.20171347764426,1.48283964453398
"[HBH2019] RCS2327-020",351.852258,-2.062694,7.4,2218464.1892,-1.25046897906474,1.48367799070126
"[HBH2015] RCS2327-1282",351.880595,-2.076292,7.7,2308401.9266,-0.957935970541877,1.48399565948806
"[CCG2019] NGP1.02",201.06683,28.74321,10.01,3000922.50458,1.29456819508417,1.48407252013411
"[CCG2019] NGP1.06",201.07569,28.76544,10.55,3162810.4319,1.82112761042533,1.48419827446343
"[CCG2019] NGP4.07",198.67126,26.54599,10.9,3267737.7922,2.16241612036867,1.49114110552005
"[CCG2019] NGP4.08",198.60419,26.52156,9.88,2961949.48504,1.16780389139093,1.4917429073986
"[TBS2012] 095.9036-64.5480",95.9036,-64.548,8,2398339.664,-0.665402962019013,1.50358481769704
"BoRG 0553-6405 4006",88.2647181,-64.0821631,8,2398339.664,-0.665402962019013,1.51666704506941
"BoRG 1103-2330 1180",165.7881655,-23.4990798,8,2398339.664,-0.665402962019013,1.52535064656613
"[CCG2019] NGP6.01",200.81323,33.38511,9.45,2833038.7281,0.748506579174827,1.5360027003154
"NAME NGP6 D1",200.741291666667,33.4039027777778,10.35,3102851.9403,1.62610560474342,1.53703637096633
"[RER2016] SMACSJ0549-1009",87.3119583333333,-62.0961111111111,7.9,2368360.4182,-0.762913964859967,1.55147931243556
"BoRG 1153+0056  540",178.1909931,0.9320074,8,2398339.664,-0.665402962019013,1.55161031193552
