"source_id","ra","dec","parallax","radial_velocity","pmra","pmdec","phot_g_mean_mag","distance","ang_dist_sgra","dist_to_sgra"
5884448556696389632,236.226956566561,-55.2945212892074,0.342262201523183,-0.416882710717783,-0.361182997050348,-0.00942666376990074,15.196861,-0.532004487083027,0.593387556553057,5812.07678370728
4145984157633357312,272.181060406195,-15.1845440400534,0.730278545631268,-0.376442882036171,0.800959629134016,0.223609108021285,14.709292,-0.674511164234121,0.258519066727312,6685.33500365348
4200028903659750912,289.700057114476,-10.7886951116687,0.688231278981896,-0.376188602166912,1.04639756691575,-1.7395403029112,14.647921,-0.666831406921932,0.495134267670909,6756.86171184734
139417803820690048,46.9072371629621,37.2914839788294,1.01193202057278,-0.374330379200605,-0.468686163798367,0.144158337240189,14.306107,-0.709498261233129,2.55097632486397,8837.95319874755
3384366647941380096,98.9739899405593,26.7123459706437,0.487325751121669,-0.359415252943546,0.177377950559638,0.264429007306436,14.683624,-0.611843043457696,2.94383986227268,10020.136401555
5972707351521801216,258.945933982957,-38.7286019312967,0.256776362494447,-0.350347008767908,0.135928785873616,0.0719386814895651,14.802415,-0.442712420898337,0.201084115197342,4255.72036871419
4531308286776329216,282.528634749615,21.628142599943,0.359742259605446,-0.348919599962483,1.66144427651017,-0.843154606148556,11.831775,-0.545036909535376,0.924400535018678,6703.61497407341
4077242213988051968,275.978434129671,-24.7468659371528,0.0332285200459588,-0.347073401645518,0.367178068972527,-0.253285183171801,15.370414,1.96240961458709,0.166311492256735,22244.4721312782
5876618590814684160,226.839120782567,-59.3620878827652,0.261043948272176,-0.336321188258252,-0.774136889297718,-0.0834499374594931,15.157637,-0.448556906096257,0.706329082734823,5660.97870584872
6763651177041607680,284.294553735702,-27.3412497412156,0.127486335657151,-0.328742031046297,1.21543214464944,-2.23209915141466,15.114906,-0.0801531451140861,0.276320872628831,2187.51879437733
4053398063027452928,264.891353094915,-34.7517606127031,0.578337175809562,-0.325989319294079,0.372182277666791,0.607625814563363,14.971632,-0.641486450528115,0.102764015921979,6282.5312841947
4252149942395116544,283.949565560109,-7.13387112625217,0.745078443114241,-0.314729790097536,0.217720272887044,0.112232027246667,14.578412,-0.677008062469814,0.478486252261699,6836.57826894073
4266198333749980672,283.129039052027,-0.291491323308499,0.245326304014921,-0.31345414065966,0.304940460724072,-0.171695004565313,14.619584,-0.426026844177043,0.573384501505302,5081.99844460675
2844978988183104512,349.291756842156,27.4449608458749,0.131756144548052,-0.292733389307713,2.8838877022266,1.19941001922666,14.033484,-0.103488080173969,1.69837670498492,11707.0772584307
4251943960182857728,281.125165340827,-7.58279413360774,0.682071173875574,-0.292650046048486,1.39272596306957,0.287529020515887,14.721395,-0.665626768541487,0.445283415622085,6706.6363557777
4145347574767090688,269.772853827045,-15.5205555033684,0.323627773476383,-0.292421370389461,0.285380515211182,-0.00746792766799117,15.193414,-0.516561048039362,0.241515149580421,5054.03755315083
5549885688249112576,91.2566240418355,-51.3118295460422,1.44442864972855,-0.291679159274949,1.79719783697679,1.21598225132348,14.733165,-0.736660650591222,1.73777352577032,8143.72956604791
2231814647960940032,351.265559962815,74.5450500226816,0.703289174938455,-0.291398238587752,1.49437372135136,0.558253027580165,14.65189,-0.669687212439306,2.03361193664809,8728.06144594524
4071205104837875712,269.516850962586,-20.0839175011793,0.033292180565297,-0.280173332088449,0.203169508767873,-1.23088093696254,16.137121,1.95712699164955,0.163317521674153,22181.7074561358
4155802079235864576,276.678668443138,-9.90911468044508,0.40513831376418,-0.273503279831002,0.604745085048969,0.358585013044054,14.414741,-0.573629664789557,0.373171982016166,5772.1610933141
97775140947397360,28.3913576178392,22.26218166621,1.4085399487059,-0.27031840632789,1.33067660173641,0.0576481934203612,14.833474,-0.735041358657562,2.22976986575839,8453.36544793821
455105802820413184,34.4587611150022,52.9402353820042,0.395008448807183,-0.263880450534884,0.902637836062479,0.751801144494749,14.573465,-0.567818989185382,2.36280214235538,9961.89089272988
5254476909954953216,159.832874698176,-59.7435906339255,0.174652439177447,-0.262106814757047,-1.10883663256874,1.54874481769593,14.52384,-0.274610503573385,1.27333108877514,8362.55453676314
2052304943647308800,292.845985114997,38.3806327306166,0.103347587577077,-0.255946773488903,0.564765835862998,1.20859007224425,14.921739,0.0880303742957577,1.25262528437808,10449.6465069532
4091122100851604480,276.058762802841,-21.0108970185725,0.143854372887363,-0.250671995198123,1.02524084635312,0.192703671894874,15.664782,-0.162083073168153,0.206557314453303,1861.10457001253
1839321466796403200,315.41576428792,22.9847505212128,0.0855484341980236,-0.249507884748964,0.706212878335393,0.357193541612591,13.727587,0.272837883101433,1.22509060779809,11715.9183949798
1814351317213585664,310.488373827149,20.3693559746281,0.105213869243881,-0.249125376506988,-0.0191039736572067,-1.66742657312009,14.74574,0.0722747168449894,1.13706305012172,9509.20253124957
4266977101509811712,282.95210673944,1.24315442237594,0.436696075922056,-0.230581501328892,0.433708981374938,0.656591999190252,15.25712,-0.590003720694457,0.595856536109833,6238.51068631303
4181448875130959872,291.708603819006,-15.2124331643611,0.523481906246556,-0.228231511668835,0.720506252446837,0.0159946571245324,14.8120985,-0.624853540273116,0.472881257013193,6359.1497257265
5947770663985508352,269.445102598965,-47.9687464743005,0.391152681666786,-0.22541815836606,0.451393399605172,-0.166027635855365,14.793742,-0.565528170183768,0.333438100346183,5646.60171380261
5347548060965052416,167.844470194123,-53.4919326093066,0.650204275989561,-0.207193558360128,-1.80919074772122,2.07807735906086,14.789703,-0.659030581716635,1.25327032514279,7660.44679858161
1345432216672749056,269.892481893745,43.1380701126381,0.175580267882012,-0.206678778975397,0.542473565862431,0.486799410106486,13.036175,-0.277387978310596,1.26041611130555,8282.85560513417
2148560486497475584,274.877376865102,52.8648151268956,0.214149483283537,-0.201677768778672,-2.6800218404057,1.78581753672057,14.265374,-0.371551077047797,1.43474843631794,8698.97219415668
5974111530925532160,261.41648240568,-37.8306490152744,0.493470519160809,-0.198305061959988,0.0799273432440361,-0.355701477808785,15.275823,-0.614188663133095,0.170273505943702,6012.65588660834
5981559038581535744,240.978857731264,-51.5186939224824,0.228954456103155,-0.197585656214915,-0.446172561678058,-0.156101216915726,15.318671,-0.399269860063116,0.513466162129484,4712.25417147586
4253424143309619712,280.876542096858,-5.96293005525376,0.423185049381204,-0.169296217388803,0.365687741605929,-0.157248274342663,14.566565,-0.583292347063453,0.467615706635242,5986.17702736029
4050082146490196480,271.908255585296,-30.1447147483148,0.355590075832673,-0.16876340103006,0.891817507860332,-0.563153764355627,14.761424,-0.542057239643389,0.0856740692221704,5203.65478073664
3126279073829145600,102.980981377882,2.26559003366027,0.358981152588655,-0.168390636900481,0.49158300147491,0.45265229235493,14.764806,-0.544495887074184,2.59978022884198,10485.5563998731
2030351922696779520,298.527273428521,29.7803912588576,0.0549845432485142,-0.165718884209776,-0.202400653387721,-0.403129146207336,15.837888,0.869307917637824,1.15700171419392,16666.1596426441
5861293460374366208,187.461983939426,-64.2791106774898,0.503567762799121,-0.163446640127357,-0.827703827760757,0.872827085502598,14.638717,-0.617918727956081,1.03608137093637,7193.88562390514
5936718652348410880,253.070495551243,-50.8128877088677,0.433502717879727,-0.159949851366763,-0.524149038417367,-0.806601992416681,14.876176,-0.588455227944109,0.41891992982183,5966.92280183435
4082210700824601600,287.619183612855,-20.4499089502459,0.651098671205761,-0.146627680165112,1.45527326149242,0.84567786097033,14.595404,-0.659224520877939,0.367029528162894,6589.51567045985
4054515171154096128,263.833777828631,-33.3011907264911,0.247855330074371,-0.146366455024249,0.465225341210806,0.355359348417449,14.486315,-0.429844911671535,0.0842733216388037,3994.17068545684
5960435942768150528,261.96398251755,-39.3313945052055,0.048278838975081,-0.144772152378829,-0.487035314600126,-0.386823202973187,15.074597,1.10119664297237,0.1912389172329,12948.4485448346
2110611048825025280,279.745403452344,41.2296373158314,0.0703190355596227,-0.143433373531912,-0.884163983035833,1.09111481037087,14.875027,0.50523485225448,1.24463792292539,13904.3354012696
4205310957553813504,285.037723000629,-7.99056840452193,0.0894734064075545,-0.11300116292534,0.610453473783636,-1.39968597119085,14.702496,0.225765820907666,0.477523203319285,5485.81580480697
54932670371537024,51.891978028633,16.9081326891857,0.167739164814714,-0.108221986776807,0.754515910339092,-1.39524264540779,14.807252,-0.252948065363833,2.55065134139094,13369.7939932792
5893629783719553024,223.015566539549,-55.0308760160684,0.55604460762171,-0.102962964923096,-1.62631399414406,-0.582835634668482,15.130913,-0.635122862792089,0.705081168498052,6732.06475685756
